APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,quarter,combination_label
Pune,maize,2015,May,584,1412,1497,1454.0,2015-05-01,Pune,Maharashtra,2,Pune:maize
Pune,maize,2015,June,603,1438,1503,1474.0,2015-06-01,Pune,Maharashtra,2,Pune:maize
Pune,maize,2015,July,449,1531,1586,1569.0,2015-07-01,Pune,Maharashtra,3,Pune:maize
Pune,maize,2015,August,713,1605,1665,1643.0,2015-08-01,Pune,Maharashtra,3,Pune:maize
Pune,maize,2015,September,825,1716,1790,1764.0,2015-09-01,Pune,Maharashtra,3,Pune:maize
Pune,maize,2015,October,842,1586,1680,1652.0,2015-10-01,Pune,Maharashtra,4,Pune:maize
Pune,maize,2015,November,784,1590,1660,1636.0,2015-11-01,Pune,Maharashtra,4,Pune:maize
Pune,maize,2015,December,1118,1604,1680,1660.0,2015-12-01,Pune,Maharashtra,4,Pune:maize
Pune,maize,2016,January,583,1635,1685,1675.0,2016-01-01,Pune,Maharashtra,1,Pune:maize
Pune,maize,2016,March,369,1639,1719,1703.0,2016-03-01,Pune,Maharashtra,1,Pune:maize
Pune,maize,2016,April,485,1655,1745,1723.0,2016-04-01,Pune,Maharashtra,2,Pune:maize
Pune,maize,2016,May,131,1663,1706,1695.0,2016-05-01,Pune,Maharashtra,2,Pune:maize
Pune,maize,2016,June,226,1788,1900,1868.0,2016-06-01,Pune,Maharashtra,2,Pune:maize
Pune,maize,2016,July,104,1850,1925,1911.0,2016-07-01,Pune,Maharashtra,3,Pune:maize
Pune,maize,2016,August,226,1875,1950,1919.0,2016-08-01,Pune,Maharashtra,3,Pune:maize
Pune,maize,2016,October,144,1650,1750,1710.0,2016-10-01,Pune,Maharashtra,4,Pune:maize
Pune,maize,2016,November,501,1434,1518,1489.0,2016-11-01,Pune,Maharashtra,4,Pune:maize
Pune,rice(paddy-hus),2014,September,29764,5245,6528,5752.75,2014-09-01,Pune,Maharashtra,3,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2014,October,25012,5640,6664,5752.75,2014-10-01,Pune,Maharashtra,4,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2014,November,27979,5280,6540,5752.75,2014-11-01,Pune,Maharashtra,4,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2014,December,41032,4961,6481,5731.0,2014-12-01,Pune,Maharashtra,4,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,January,26754,4417,5511,4968.0,2015-01-01,Pune,Maharashtra,1,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,February,24579,4614,5670,5149.0,2015-02-01,Pune,Maharashtra,1,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,March,20078,4523,5662,5091.0,2015-03-01,Pune,Maharashtra,1,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,April,21184,4521,5822,5172.0,2015-04-01,Pune,Maharashtra,2,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,May,18871,4290,5321,4805.0,2015-05-01,Pune,Maharashtra,2,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,June,15643,4411,5349,4928.0,2015-06-01,Pune,Maharashtra,2,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,July,22746,4447,5462,5079.0,2015-07-01,Pune,Maharashtra,3,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,August,16631,4357,5201,4872.0,2015-08-01,Pune,Maharashtra,3,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,September,16452,4435,5446,5067.0,2015-09-01,Pune,Maharashtra,3,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,October,18647,4388,5383,5000.0,2015-10-01,Pune,Maharashtra,4,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,November,15530,4404,5331,4953.0,2015-11-01,Pune,Maharashtra,4,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2015,December,20515,4204,5409,5040.0,2015-12-01,Pune,Maharashtra,4,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,January,15129,4414,5643,5262.0,2016-01-01,Pune,Maharashtra,1,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,February,35649,4361,5658,5206.0,2016-02-01,Pune,Maharashtra,1,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,March,24890,4246,5486,5061.0,2016-03-01,Pune,Maharashtra,1,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,April,13695,4250,5481,5034.0,2016-04-01,Pune,Maharashtra,2,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,May,38822,4680,5612,5278.0,2016-05-01,Pune,Maharashtra,2,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,June,35022,4794,5766,5453.0,2016-06-01,Pune,Maharashtra,2,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,July,24644,4552,5710,5369.0,2016-07-01,Pune,Maharashtra,3,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,August,25012,4698,5761,5305.0,2016-08-01,Pune,Maharashtra,3,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,September,22786,4114,5777,5009.0,2016-09-01,Pune,Maharashtra,3,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,October,27635,3863,5542,4768.0,2016-10-01,Pune,Maharashtra,4,Pune:rice(paddy-hus)
Pune,rice(paddy-hus),2016,November,44160,3659,5062,4522.75,2016-11-01,Pune,Maharashtra,4,Pune:rice(paddy-hus)
Pune,gram,2014,September,2218,5032,6689,5861.0,2014-09-01,Pune,Maharashtra,3,Pune:gram
Pune,gram,2014,October,1627,3841,4741,4289.0,2014-10-01,Pune,Maharashtra,4,Pune:gram
Pune,gram,2014,November,2999,3100,3723,3412.0,2014-11-01,Pune,Maharashtra,4,Pune:gram
Pune,gram,2014,December,3403,3147,3767,3454.0,2014-12-01,Pune,Maharashtra,4,Pune:gram
Pune,gram,2015,January,2079,3100,3938,3519.0,2015-01-01,Pune,Maharashtra,1,Pune:gram
Pune,gram,2015,February,2129,3100,4280,3690.0,2015-02-01,Pune,Maharashtra,1,Pune:gram
Pune,gram,2015,March,2502,3182,4373,3777.0,2015-03-01,Pune,Maharashtra,1,Pune:gram
Pune,gram,2015,April,1930,3164,4641,3902.0,2015-04-01,Pune,Maharashtra,2,Pune:gram
Pune,gram,2015,May,1745,3855,5035,4445.0,2015-05-01,Pune,Maharashtra,2,Pune:gram
Pune,gram,2015,June,1160,4430,5060,4760.0,2015-06-01,Pune,Maharashtra,2,Pune:gram
Pune,gram,2015,July,1476,4796,5165,5048.0,2015-07-01,Pune,Maharashtra,3,Pune:gram
Pune,gram,2015,August,1556,5933,6375,6206.0,2015-08-01,Pune,Maharashtra,3,Pune:gram
Pune,gram,2015,September,1075,5300,5760,5590.0,2015-09-01,Pune,Maharashtra,3,Pune:gram
Pune,gram,2015,October,1962,5353,5847,5673.0,2015-10-01,Pune,Maharashtra,4,Pune:gram
Pune,gram,2015,November,1046,5290,5890,5648.0,2015-11-01,Pune,Maharashtra,4,Pune:gram
Pune,gram,2015,December,1873,5367,5860,5705.0,2015-12-01,Pune,Maharashtra,4,Pune:gram
Pune,gram,2016,January,1673,4927,5455,5316.0,2016-01-01,Pune,Maharashtra,1,Pune:gram
Pune,gram,2016,February,1968,4806,5200,5085.0,2016-02-01,Pune,Maharashtra,1,Pune:gram
Pune,gram,2016,March,2132,4832,5262,5134.0,2016-03-01,Pune,Maharashtra,1,Pune:gram
Pune,gram,2016,April,1308,5227,5800,5609.0,2016-04-01,Pune,Maharashtra,2,Pune:gram
Pune,gram,2016,May,2121,5962,6479,6304.0,2016-05-01,Pune,Maharashtra,2,Pune:gram
Pune,gram,2016,June,2254,6967,7433,7279.0,2016-06-01,Pune,Maharashtra,2,Pune:gram
Pune,gram,2016,July,2014,8300,8874,8671.0,2016-07-01,Pune,Maharashtra,3,Pune:gram
Pune,gram,2016,August,1691,8426,9102,8816.0,2016-08-01,Pune,Maharashtra,3,Pune:gram
Pune,gram,2016,September,1591,8935,9529,9087.0,2016-09-01,Pune,Maharashtra,3,Pune:gram
Pune,gram,2016,October,2489,10844,11580,9087.0,2016-10-01,Pune,Maharashtra,4,Pune:gram
Pune,gram,2016,November,1950,10300,11141,9087.0,2016-11-01,Pune,Maharashtra,4,Pune:gram
Pune,lentil,2014,September,1233,6091,6575,6333.0,2014-09-01,Pune,Maharashtra,3,Pune:lentil
Pune,lentil,2014,October,921,6077,6892,6485.0,2014-10-01,Pune,Maharashtra,4,Pune:lentil
Pune,lentil,2014,November,1254,6246,6931,6588.0,2014-11-01,Pune,Maharashtra,4,Pune:lentil
Pune,lentil,2014,December,1391,6324,7088,6706.0,2014-12-01,Pune,Maharashtra,4,Pune:lentil
Pune,lentil,2015,January,6300,6618,7091,6845.0,2015-01-01,Pune,Maharashtra,1,Pune:lentil
Pune,lentil,2015,February,875,6028,6500,6225.0,2015-02-01,Pune,Maharashtra,1,Pune:lentil
Pune,lentil,2015,March,1054,5436,5900,5523.0,2015-03-01,Pune,Maharashtra,1,Pune:lentil
Pune,lentil,2015,April,840,6150,6740,6445.0,2015-04-01,Pune,Maharashtra,2,Pune:lentil
Pune,lentil,2015,May,594,7056,7878,7467.0,2015-05-01,Pune,Maharashtra,2,Pune:lentil
Pune,lentil,2015,June,455,6888,7794,7338.0,2015-06-01,Pune,Maharashtra,2,Pune:lentil
Pune,lentil,2015,July,540,7175,7796,7533.0,2015-07-01,Pune,Maharashtra,3,Pune:lentil
Pune,lentil,2015,August,460,7483,7950,7792.0,2015-08-01,Pune,Maharashtra,3,Pune:lentil
Pune,lentil,2015,September,498,7118,7673,7459.0,2015-09-01,Pune,Maharashtra,3,Pune:lentil
Pune,lentil,2015,October,743,7057,7557,7363.0,2015-10-01,Pune,Maharashtra,4,Pune:lentil
Pune,lentil,2015,November,356,6280,6740,6590.0,2015-11-01,Pune,Maharashtra,4,Pune:lentil
Pune,lentil,2015,December,701,6200,6887,6663.0,2015-12-01,Pune,Maharashtra,4,Pune:lentil
Pune,lentil,2016,January,525,5527,5941,5805.0,2016-01-01,Pune,Maharashtra,1,Pune:lentil
Pune,lentil,2016,February,997,5200,5579,5468.0,2016-02-01,Pune,Maharashtra,1,Pune:lentil
Pune,lentil,2016,March,1011,5265,5694,5572.0,2016-03-01,Pune,Maharashtra,1,Pune:lentil
Pune,lentil,2016,April,593,6236,6609,6505.0,2016-04-01,Pune,Maharashtra,2,Pune:lentil
Pune,lentil,2016,May,964,6175,6495,6403.0,2016-05-01,Pune,Maharashtra,2,Pune:lentil
Pune,lentil,2016,June,1180,6319,6700,6586.0,2016-06-01,Pune,Maharashtra,2,Pune:lentil
Pune,lentil,2016,July,1032,6595,7350,7120.0,2016-07-01,Pune,Maharashtra,3,Pune:lentil
Pune,lentil,2016,August,864,6336,6675,6524.0,2016-08-01,Pune,Maharashtra,3,Pune:lentil
Pune,lentil,2016,September,618,6040,6513,6333.0,2016-09-01,Pune,Maharashtra,3,Pune:lentil
Pune,lentil,2016,October,973,5988,6417,6255.0,2016-10-01,Pune,Maharashtra,4,Pune:lentil
Pune,lentil,2016,November,859,5891,6466,6224.0,2016-11-01,Pune,Maharashtra,4,Pune:lentil
Pune,green gram,2014,September,1475,6444,7391,6895.0,2014-09-01,Pune,Maharashtra,3,Pune:green gram
Pune,green gram,2014,October,832,6592,7342,6950.0,2014-10-01,Pune,Maharashtra,4,Pune:green gram
Pune,green gram,2014,November,881,7346,8700,8019.0,2014-11-01,Pune,Maharashtra,4,Pune:green gram
Pune,green gram,2014,December,1273,7588,8331,7959.0,2014-12-01,Pune,Maharashtra,4,Pune:green gram
Pune,green gram,2015,January,529,7788,8800,8294.0,2015-01-01,Pune,Maharashtra,1,Pune:green gram
Pune,green gram,2015,February,811,7527,8564,8050.0,2015-02-01,Pune,Maharashtra,1,Pune:green gram
Pune,green gram,2015,March,1168,7650,8517,8083.0,2015-03-01,Pune,Maharashtra,1,Pune:green gram
Pune,green gram,2015,April,768,7991,8573,8282.0,2015-04-01,Pune,Maharashtra,2,Pune:green gram
Pune,green gram,2015,May,693,7818,8555,8186.0,2015-05-01,Pune,Maharashtra,2,Pune:green gram
Pune,green gram,2015,June,594,7238,8225,7769.0,2015-06-01,Pune,Maharashtra,2,Pune:green gram
Pune,green gram,2015,July,800,7096,7917,7592.0,2015-07-01,Pune,Maharashtra,3,Pune:green gram
Pune,green gram,2015,August,639,7133,13492,7633.0,2015-08-01,Pune,Maharashtra,3,Pune:green gram
Pune,green gram,2015,September,643,7300,7864,7650.0,2015-09-01,Pune,Maharashtra,3,Pune:green gram
Pune,green gram,2015,October,700,7638,8585,8213.0,2015-10-01,Pune,Maharashtra,4,Pune:green gram
Pune,green gram,2015,November,471,7460,8480,8028.0,2015-11-01,Pune,Maharashtra,4,Pune:green gram
Pune,green gram,2015,December,647,7664,8621,8332.0,2015-12-01,Pune,Maharashtra,4,Pune:green gram
Pune,green gram,2016,January,608,7691,8491,8259.0,2016-01-01,Pune,Maharashtra,1,Pune:green gram
Pune,green gram,2016,February,764,7503,8271,8041.0,2016-02-01,Pune,Maharashtra,1,Pune:green gram
Pune,green gram,2016,March,896,7044,7678,7499.0,2016-03-01,Pune,Maharashtra,1,Pune:green gram
Pune,green gram,2016,April,371,7572,8122,7969.0,2016-04-01,Pune,Maharashtra,2,Pune:green gram
Pune,green gram,2016,May,1267,7251,8390,8145.0,2016-05-01,Pune,Maharashtra,2,Pune:green gram
Pune,green gram,2016,June,1143,7133,7843,7640.0,2016-06-01,Pune,Maharashtra,2,Pune:green gram
Pune,green gram,2016,July,1087,6616,7384,7168.0,2016-07-01,Pune,Maharashtra,3,Pune:green gram
Pune,green gram,2016,August,758,5869,6417,6186.0,2016-08-01,Pune,Maharashtra,3,Pune:green gram
Pune,green gram,2016,September,699,5450,5891,6162.75,2016-09-01,Pune,Maharashtra,3,Pune:green gram
Pune,green gram,2016,October,1098,5476,5998,6162.75,2016-10-01,Pune,Maharashtra,4,Pune:green gram
Pune,green gram,2016,November,797,5486,5933,6162.75,2016-11-01,Pune,Maharashtra,4,Pune:green gram
Pune,black gram,2014,September,67,5853,6474,6166.0,2014-09-01,Pune,Maharashtra,3,Pune:black gram
Pune,black gram,2014,October,209,4558,5131,4844.0,2014-10-01,Pune,Maharashtra,4,Pune:black gram
Pune,black gram,2014,November,21,5406,6100,5753.0,2014-11-01,Pune,Maharashtra,4,Pune:black gram
Pune,black gram,2014,December,73,5671,6529,6100.0,2014-12-01,Pune,Maharashtra,4,Pune:black gram
Pune,black gram,2015,January,64,6200,6909,6555.0,2015-01-01,Pune,Maharashtra,1,Pune:black gram
Pune,black gram,2015,February,46,6463,7263,6863.0,2015-02-01,Pune,Maharashtra,1,Pune:black gram
Pune,black gram,2015,March,105,6563,7283,6923.0,2015-03-01,Pune,Maharashtra,1,Pune:black gram
Pune,black gram,2015,April,77,7075,8017,7546.0,2015-04-01,Pune,Maharashtra,2,Pune:black gram
Pune,black gram,2015,May,95,7667,8467,8075.0,2015-05-01,Pune,Maharashtra,2,Pune:black gram
Pune,black gram,2015,June,94,8200,8963,8581.0,2015-06-01,Pune,Maharashtra,2,Pune:black gram
Pune,black gram,2015,July,72,7908,8967,8542.0,2015-07-01,Pune,Maharashtra,3,Pune:black gram
Pune,black gram,2015,August,83,8150,8975,8675.0,2015-08-01,Pune,Maharashtra,3,Pune:black gram
Pune,black gram,2015,September,103,8613,9575,9091.0,2015-09-01,Pune,Maharashtra,3,Pune:black gram
Pune,black gram,2015,October,119,11879,13157,12627.0,2015-10-01,Pune,Maharashtra,4,Pune:black gram
Pune,black gram,2015,November,21,11540,12380,12070.0,2015-11-01,Pune,Maharashtra,4,Pune:black gram
Pune,black gram,2015,December,47,10067,11817,11181.0,2015-12-01,Pune,Maharashtra,4,Pune:black gram
Pune,black gram,2016,January,35,10571,12143,11657.0,2016-01-01,Pune,Maharashtra,1,Pune:black gram
Pune,black gram,2016,February,214,10678,12250,11756.0,2016-02-01,Pune,Maharashtra,1,Pune:black gram
Pune,black gram,2016,March,54,10347,12267,11887.0,2016-03-01,Pune,Maharashtra,1,Pune:black gram
Pune,black gram,2016,April,29,11857,13221,12836.0,2016-04-01,Pune,Maharashtra,2,Pune:black gram
Pune,black gram,2016,May,88,13200,14410,14055.0,2016-05-01,Pune,Maharashtra,2,Pune:black gram
Pune,black gram,2016,June,249,13280,14755,14323.0,2016-06-01,Pune,Maharashtra,2,Pune:black gram
Pune,black gram,2016,July,48,12745,14082,13732.0,2016-07-01,Pune,Maharashtra,3,Pune:black gram
Pune,black gram,2016,August,96,12244,13350,12983.0,2016-08-01,Pune,Maharashtra,3,Pune:black gram
Pune,black gram,2016,September,45,8546,9711,9183.0,2016-09-01,Pune,Maharashtra,3,Pune:black gram
Pune,black gram,2016,October,80,7900,9064,8553.0,2016-10-01,Pune,Maharashtra,4,Pune:black gram
Pune,black gram,2016,November,74,7600,8595,8173.0,2016-11-01,Pune,Maharashtra,4,Pune:black gram
Pune,green peas (dry),2014,September,3038,3206,5681,4442.0,2014-09-01,Pune,Maharashtra,3,Pune:green peas (dry)
Pune,green peas (dry),2014,October,1481,3080,5815,4378.0,2014-10-01,Pune,Maharashtra,4,Pune:green peas (dry)
Pune,green peas (dry),2014,November,2889,2833,4907,3837.0,2014-11-01,Pune,Maharashtra,4,Pune:green peas (dry)
Pune,green peas (dry),2014,December,3268,2532,4953,3719.0,2014-12-01,Pune,Maharashtra,4,Pune:green peas (dry)
Pune,green peas (dry),2015,January,1726,2586,4645,3616.0,2015-01-01,Pune,Maharashtra,1,Pune:green peas (dry)
Pune,green peas (dry),2015,February,2155,2430,5365,3895.0,2015-02-01,Pune,Maharashtra,1,Pune:green peas (dry)
Pune,green peas (dry),2015,March,1628,2645,4770,3708.0,2015-03-01,Pune,Maharashtra,1,Pune:green peas (dry)
Pune,green peas (dry),2015,April,1778,2465,5170,3818.0,2015-04-01,Pune,Maharashtra,2,Pune:green peas (dry)
Pune,green peas (dry),2015,May,2220,2736,4900,3818.0,2015-05-01,Pune,Maharashtra,2,Pune:green peas (dry)
Pune,green peas (dry),2015,June,1638,2990,4570,3810.0,2015-06-01,Pune,Maharashtra,2,Pune:green peas (dry)
Pune,green peas (dry),2015,July,2074,3308,5423,4546.0,2015-07-01,Pune,Maharashtra,3,Pune:green peas (dry)
Pune,green peas (dry),2015,August,1602,2975,4917,4021.0,2015-08-01,Pune,Maharashtra,3,Pune:green peas (dry)
Pune,green peas (dry),2015,September,1608,2846,4908,3996.0,2015-09-01,Pune,Maharashtra,3,Pune:green peas (dry)
Pune,green peas (dry),2015,October,2042,3536,5457,4564.0,2015-10-01,Pune,Maharashtra,4,Pune:green peas (dry)
Pune,green peas (dry),2015,November,1595,2595,4810,3903.0,2015-11-01,Pune,Maharashtra,4,Pune:green peas (dry)
Pune,green peas (dry),2015,December,2731,2740,4420,3923.0,2015-12-01,Pune,Maharashtra,4,Pune:green peas (dry)
Pune,green peas (dry),2016,January,1561,2700,3868,3564.0,2016-01-01,Pune,Maharashtra,1,Pune:green peas (dry)
Pune,green peas (dry),2016,February,2741,2879,4137,3708.0,2016-02-01,Pune,Maharashtra,1,Pune:green peas (dry)
Pune,green peas (dry),2016,March,2675,2839,3958,3622.0,2016-03-01,Pune,Maharashtra,1,Pune:green peas (dry)
Pune,green peas (dry),2016,April,1580,3382,4482,4080.0,2016-04-01,Pune,Maharashtra,2,Pune:green peas (dry)
Pune,green peas (dry),2016,May,2903,3565,4553,4218.0,2016-05-01,Pune,Maharashtra,2,Pune:green peas (dry)
Pune,green peas (dry),2016,June,3550,3423,4410,4055.0,2016-06-01,Pune,Maharashtra,2,Pune:green peas (dry)
Pune,green peas (dry),2016,July,3146,3268,4495,4189.0,2016-07-01,Pune,Maharashtra,3,Pune:green peas (dry)
Pune,green peas (dry),2016,August,2471,3200,4403,3845.0,2016-08-01,Pune,Maharashtra,3,Pune:green peas (dry)
Pune,green peas (dry),2016,September,2069,2860,3977,3470.0,2016-09-01,Pune,Maharashtra,3,Pune:green peas (dry)
Pune,green peas (dry),2016,October,3028,2892,4154,3593.0,2016-10-01,Pune,Maharashtra,4,Pune:green peas (dry)
Pune,green peas (dry),2016,November,2846,3007,4050,3583.0,2016-11-01,Pune,Maharashtra,4,Pune:green peas (dry)
Pune,gr.nut kernels,2014,September,1027,6809,7519,7192.0,2014-09-01,Pune,Maharashtra,3,Pune:gr.nut kernels
Pune,gr.nut kernels,2014,October,871,6700,7455,7077.0,2014-10-01,Pune,Maharashtra,4,Pune:gr.nut kernels
Pune,gr.nut kernels,2014,November,622,6760,7500,7088.0,2014-11-01,Pune,Maharashtra,4,Pune:gr.nut kernels
Pune,gr.nut kernels,2014,December,780,6504,7073,6790.0,2014-12-01,Pune,Maharashtra,4,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,January,1324,6764,7300,7032.0,2015-01-01,Pune,Maharashtra,1,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,February,951,6700,7244,6972.0,2015-02-01,Pune,Maharashtra,1,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,March,754,7063,7375,7219.0,2015-03-01,Pune,Maharashtra,1,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,April,864,7163,7519,7341.0,2015-04-01,Pune,Maharashtra,2,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,May,508,7933,8250,8092.0,2015-05-01,Pune,Maharashtra,2,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,June,479,8106,8869,8525.0,2015-06-01,Pune,Maharashtra,2,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,July,932,8288,8708,8560.0,2015-07-01,Pune,Maharashtra,3,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,August,1205,8800,9296,9133.0,2015-08-01,Pune,Maharashtra,3,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,September,630,9085,9470,9325.0,2015-09-01,Pune,Maharashtra,3,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,October,1053,8562,9123,8894.0,2015-10-01,Pune,Maharashtra,4,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,November,510,7185,7765,7550.0,2015-11-01,Pune,Maharashtra,4,Pune:gr.nut kernels
Pune,gr.nut kernels,2015,December,1081,7187,7887,7682.0,2015-12-01,Pune,Maharashtra,4,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,January,923,7525,8150,7949.0,2016-01-01,Pune,Maharashtra,1,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,February,1139,7347,7726,7610.0,2016-02-01,Pune,Maharashtra,1,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,March,1138,7613,8077,7933.0,2016-03-01,Pune,Maharashtra,1,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,April,724,8267,8611,8517.0,2016-04-01,Pune,Maharashtra,2,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,May,1762,8202,8574,8461.0,2016-05-01,Pune,Maharashtra,2,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,June,1874,8779,9345,9155.0,2016-06-01,Pune,Maharashtra,2,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,July,2480,9187,9550,9432.0,2016-07-01,Pune,Maharashtra,3,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,August,1500,9069,9742,9485.0,2016-08-01,Pune,Maharashtra,3,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,September,1653,8363,9066,8778.0,2016-09-01,Pune,Maharashtra,3,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,October,2207,8075,8677,8440.0,2016-10-01,Pune,Maharashtra,4,Pune:gr.nut kernels
Pune,gr.nut kernels,2016,November,3014,7516,8207,7927.0,2016-11-01,Pune,Maharashtra,4,Pune:gr.nut kernels
Pune,ginger (fresh),2014,September,8462,2526,5170,3859.0,2014-09-01,Pune,Maharashtra,3,Pune:ginger (fresh)
Pune,ginger (fresh),2014,October,8130,2225,4620,3423.0,2014-10-01,Pune,Maharashtra,4,Pune:ginger (fresh)
Pune,ginger (fresh),2014,November,9037,2125,4530,3328.0,2014-11-01,Pune,Maharashtra,4,Pune:ginger (fresh)
Pune,ginger (fresh),2014,December,13770,1988,3610,2799.0,2014-12-01,Pune,Maharashtra,4,Pune:ginger (fresh)
Pune,ginger (fresh),2015,January,9958,1600,3400,2500.0,2015-01-01,Pune,Maharashtra,1,Pune:ginger (fresh)
Pune,ginger (fresh),2015,February,9924,1615,3025,2320.0,2015-02-01,Pune,Maharashtra,1,Pune:ginger (fresh)
Pune,ginger (fresh),2015,March,9299,2354,3550,2952.0,2015-03-01,Pune,Maharashtra,1,Pune:ginger (fresh)
Pune,ginger (fresh),2015,April,7496,1615,3518,2567.0,2015-04-01,Pune,Maharashtra,2,Pune:ginger (fresh)
Pune,ginger (fresh),2015,May,7313,1562,3357,2483.0,2015-05-01,Pune,Maharashtra,2,Pune:ginger (fresh)
Pune,ginger (fresh),2015,June,8616,1957,4130,3204.0,2015-06-01,Pune,Maharashtra,2,Pune:ginger (fresh)
Pune,ginger (fresh),2015,July,10328,1600,3454,3260.0,2015-07-01,Pune,Maharashtra,3,Pune:ginger (fresh)
Pune,ginger (fresh),2015,August,11183,1517,3875,3629.0,2015-08-01,Pune,Maharashtra,3,Pune:ginger (fresh)
Pune,ginger (fresh),2015,September,12192,1486,3723,3373.0,2015-09-01,Pune,Maharashtra,3,Pune:ginger (fresh)
Pune,ginger (fresh),2015,October,12410,1332,3673,3423.0,2015-10-01,Pune,Maharashtra,4,Pune:ginger (fresh)
Pune,ginger (fresh),2015,November,12699,1316,3358,2984.0,2015-11-01,Pune,Maharashtra,4,Pune:ginger (fresh)
Pune,ginger (fresh),2015,December,12759,1427,3050,2682.0,2015-12-01,Pune,Maharashtra,4,Pune:ginger (fresh)
Pune,ginger (fresh),2016,January,13081,1496,3008,2717.0,2016-01-01,Pune,Maharashtra,1,Pune:ginger (fresh)
Pune,ginger (fresh),2016,February,11739,1500,2778,2522.0,2016-02-01,Pune,Maharashtra,1,Pune:ginger (fresh)
Pune,ginger (fresh),2016,March,10514,1422,2600,2335.0,2016-03-01,Pune,Maharashtra,1,Pune:ginger (fresh)
Pune,ginger (fresh),2016,April,9875,1081,2407,2171.0,2016-04-01,Pune,Maharashtra,2,Pune:ginger (fresh)
